Date,Close,High,Low,Open,Volume,SMA_20,RSI,MACD,Returns,BB_Upper,BB_Middle,BB_Lower,ATR,Log_Returns
2009-03-18,3.044689655303955,3.103472027238185,2.9907063591741787,2.99640398534202,796037200,2.7346131563186646,63.871682047585644,0.05254763591433331,0.018662951401950956,3.0045067922538777,2.7346131563186646,2.4647195203834515,0.12233148346462556,0.018490935445564707
2009-03-19,3.047689914703369,3.0950752430754163,3.006601848129248,3.054587611694504,500180800,2.751078200340271,63.9876512529325,0.06605326037715598,0.000985407295678753,3.0532519101839433,2.751078200340271,2.448904490496599,0.11991304857045004,0.0009849221006265668
2009-03-20,3.0467898845672607,3.092376514935955,3.016199520153786,3.061785349675189,695587200,2.7666585206985475,63.92136493299184,0.07581004910067879,-0.0002953155213614167,3.0949518605411854,2.7666585206985475,2.4383651808559095,0.11678904472842996,-0.000295359135576843
2009-03-23,3.228835105895996,3.243830567371206,3.051588422911704,3.080379276486674,666397200,2.7977141737937927,70.56366375870776,0.09711245052452666,0.059749844336440594,3.1739959579445367,2.7977141737937927,2.4214323896430487,0.12252130459096677,0.05803288436354097
2009-03-24,3.1940455436706543,3.2822192215800694,3.160756127183726,3.189846901976388,640612000,2.8220818638801575,67.98762413013448,0.10992043584404376,-0.010774648157725553,3.2331433411956403,2.8220818638801575,2.4110203865646747,0.12244571814849368,-0.010833115031789088
2009-03-25,3.193746328353882,3.249829667067901,3.114870273913673,3.2264369164776325,646618000,2.845070004463196,67.96464286158604,0.11867865860934668,-9.36791015285765e-05,3.2843106569283513,2.845070004463196,2.4058293519980403,0.12333955207747471,-9.36834896896629e-05
2009-03-26,3.295116424560547,3.298414914354123,3.22643676165679,3.233933893602784,616252000,2.8760807633399965,71.48169324602422,0.132274554107374,0.031740184029867224,3.349158512722062,2.8760807633399965,2.403003013957931,0.12200591164338659,0.03124687570160608
2009-03-27,3.204543113708496,3.254928025773892,3.191047433986047,3.2459309059589256,492872800,2.9023828983306883,64.65193095273402,0.1341939852802252,-0.0274871352577869,3.3869499751783274,2.9023828983306883,2.417815821483049,0.12072470299560899,-0.027871975050334605
2009-03-30,3.13376522064209,3.149360123518083,3.0773819546053787,3.134364855188816,502796000,2.9272005796432494,59.840358661397154,0.12852243720487966,-0.02208673453748533,3.4057475263214827,2.9272005796432494,2.448653632965016,0.12118444986043102,-0.022334298501272585
2009-03-31,3.152658224105835,3.222537140743519,3.14905901693043,3.1625546924086807,570080000,2.9523181319236755,60.681540838098044,0.12412140765344182,0.006028850961551591,3.422760320948547,2.9523181319236755,2.481875942898804,0.11886926916335946,0.006010750154538268
2009-04-01,3.259726285934448,3.2690231199756776,3.1157688100363323,3.121767154988959,589372000,2.9785903215408327,65.13805663082435,0.12779986057065518,0.03396120169638106,3.4560282632036747,2.9785903215408327,2.5011523798779907,0.1213253435045013,0.033397252844900305
2009-04-02,3.380290269851685,3.4414721989343904,3.2924165014129607,3.3032133242047217,812366800,3.014384651184082,69.350761043731,0.13884307042716193,0.036985922541246774,3.4995155326708907,3.014384651184082,2.5292537696972732,0.12564109846846142,0.036318353978049785
2009-04-03,3.478661298751831,3.482860141217805,3.404583723077572,3.4246773826031345,636241200,3.060405910015106,72.29272603490212,0.15376016227341482,0.02910135551893367,3.5382933571180355,3.060405910015106,2.582518462912177,0.12399315367543703,0.028685951047782758
2009-04-06,3.5524392127990723,3.561436331578804,3.397385168583417,3.447170640661461,658064400,3.113400089740753,74.2862738695574,0.16958050757811138,0.021208708670117815,3.5618099950793183,3.113400089740753,2.6649901844021877,0.12685444005543348,0.02098693422791085
2009-04-07,3.448970317840576,3.499055709742593,3.4246774151941985,3.4948568672366607,536580800,3.152943325042725,67.00498746023852,0.17178889467110636,-0.02912615494888926,3.5723233873276166,3.152943325042725,2.733563262757833,0.12691925130896492,-0.029558741838902166
2009-04-08,3.488558292388916,3.502653604411718,3.436373884311088,3.4618660535479746,455630000,3.188392734527588,68.28581667926912,0.1747194193413133,0.011478200999168298,3.5952083718110823,3.188392734527588,2.7815770972440936,0.12258785622265529,0.011412826230970093
2009-04-09,3.586028814315796,3.5989248568753527,3.5377429332958226,3.55153952853862,530756800,3.2232123374938966,71.24548885591481,0.18279973620995849,0.02794005825831669,3.640849987931899,3.2232123374938966,2.805574687055894,0.12171490681292539,0.027556856245691878
2009-04-13,3.605522871017456,3.628316185255436,3.568934161910498,3.599224607755696,389236400,3.2596364617347717,71.81207608955692,0.18860236236860262,0.005436112678135263,3.6772243023055933,3.2596364617347717,2.84204862116395,0.11726255799378346,0.005421390348339268
2009-04-14,3.5482401847839355,3.604024000077753,3.516449752776594,3.586028962612896,454622000,3.293961238861084,67.5971038406442,0.1864297057578166,-0.01588748380823768,3.6872317374796864,3.293961238861084,2.900690740242482,0.1152490265828605,-0.01601504274352185
2009-04-15,3.5281460285186768,3.5464401798419813,3.471762787034596,3.5149492691525084,412882400,3.320923149585724,66.13077316393138,0.1809999742295414,-0.005663133051541869,3.7005425528104428,3.320923149585724,2.941303746361005,0.11247962452332327,-0.0056792293887539935
2009-04-16,3.642411231994629,3.693395556065461,3.562634855727158,3.574631544142424,593446000,3.3508092284202577,70.10240506335647,0.18379840622422172,0.032386755693308844,3.7328407836952566,3.3508092284202577,2.968777673145259,0.11624890331071334,0.03187336012186725
2009-04-17,3.701494693756104,3.726387431027832,3.60642330534098,3.634314815405359,497495600,3.383499467372894,71.93499560695342,0.18860955181670436,0.016220975062478216,3.768068444000818,3.383499467372894,2.9989304907449705,0.1165142763375804,0.016090820647885515
2009-04-20,3.613921403884888,3.688599226970684,3.5737332773403168,3.65081043937489,466466000,3.4118560433387755,65.5240736129826,0.18324366781178103,-0.02365889920602604,3.776027845263595,3.4118560433387755,3.0476842414139558,0.11731764348602373,-0.023943265107515502
2009-04-21,3.651707887649536,3.663105142139273,3.556936451113613,3.5656336498459003,470685600,3.432999682426453,66.89502796652478,0.1799656871075337,0.010455812271962683,3.801292142513617,3.432999682426453,3.0647072223392886,0.1165212897388549,0.010401528327447864
2009-04-22,3.644212007522583,3.759377853974713,3.634914170331183,3.677801945965208,938767200,3.4555080056190492,66.33152286240016,0.1747486156384368,-0.0020527052977882265,3.8176062669709654,3.4555080056190492,3.093409744267133,0.11708860358918881,-0.002054814984846273
2009-04-23,3.760876178741455,3.814860487993383,3.704193014408173,3.797465686273932,945156800,3.483864498138428,70.49704193471922,0.17797627283949957,0.03201355216931612,3.8483434375798797,3.483864498138428,3.119385558696976,0.12091430908073246,0.03151179892015947
2009-04-24,3.715890645980835,3.753079592223005,3.687999136511033,3.738084126884772,540764000,3.5049032092094423,67.05212879553477,0.17488825495242555,-0.01196145010434091,3.8719406016409095,3.5049032092094423,3.137865816777975,0.11748307573428171,-0.012033563882440736
2009-04-27,3.7407824993133545,3.748880265779243,3.67870082434568,3.6858992394056247,480690000,3.531715178489685,67.9843912505091,0.172461514082213,0.006698758306960206,3.8851631819672443,3.531715178489685,3.1782671750121256,0.1141042447128018,0.006676421323414836
2009-04-28,3.715890645980835,3.785169944106135,3.696696338229274,3.699395193642762,455856800,3.5608214497566224,65.97405503504507,0.16660917308805967,-0.006654183539697489,3.871704189433421,3.5608214497566224,3.2499387100798236,0.11227348479594887,-0.006676421323414706
2009-04-29,3.7530810832977295,3.804365362883679,3.713792700239876,3.744383878124145,458110800,3.590842592716217,67.51945713376021,0.16309208413970788,0.010008485410387458,3.849910752306887,3.590842592716217,3.3317744331255468,0.11072342607079558,0.009958732214299775
2009-04-30,3.773773193359375,3.8088623152450913,3.7464815206403888,3.78546916689766,498489600,3.6165449380874635,68.37995917858139,0.16012858352537895,0.005513366112374074,3.83844353720502,3.6165449380874635,3.394646338969907,0.10727038096607465,0.0054982231430878254
2009-05-01,3.816060543060303,3.837354271551657,3.7728732514602696,3.7728732514602696,397516000,3.6383334517478945,70.12204621660933,0.15935527523074677,0.01120558855400744,3.848424081365443,3.6383334517478945,3.428242822130346,0.10421399804645413,0.011143271050650237
2009-05-04,3.9609179496765137,3.966316061558243,3.829257035860029,3.846052007053217,609358400,3.6624462842941283,75.16887664105394,0.16848896897236232,0.03795993406856213,3.9022909637260255,3.6624462842941283,3.422601604862231,0.1075026780787031,0.03725718483549508
2009-05-05,3.980111360549927,3.984609719364555,3.9324253134718377,3.951319701848822,398255200,3.683829891681671,75.75328564111075,0.17525599292538319,0.004845697668385496,3.9548618908458217,3.683829891681671,3.41279789251752,0.10355137292256125,0.004833995065063973
2009-05-06,3.97381329536438,4.003804224264504,3.905433352811236,3.9987060306310775,473538800,3.7100720405578613,75.1284516591225,0.17805816326778734,-0.0015823841634112767,3.9866403215621395,3.7100720405578613,3.433503759553583,0.10318133710332604,-0.0015836374555324771
2009-05-07,3.8706459999084473,3.970515704795396,3.835855977176028,3.968716200149384,531776000,3.729176425933838,65.58534933540085,0.16999457329150225,-0.0259617872777973,3.9944559672747046,3.729176425933838,3.463896884592971,0.10566533575225645,-0.026304743334851693
2009-05-08,3.874543428421021,3.935725361455962,3.786669654305818,3.87004426812192,467964000,3.743602156639099,65.76228310662461,0.16205059170092584,0.0010069193908888163,4.007550813708107,3.743602156639099,3.4796534995700905,0.10876464799496273,0.0010064127876028702
2009-05-11,3.8859384059906006,3.927626097441287,3.8124602910448,3.819958621737685,404658800,3.7576229333877564,66.3076869525196,0.15488894517025908,0.0029409858942330835,4.020532249689632,3.7576229333877564,3.4947136170858815,0.10922187359507161,0.002936669655811453
2009-05-12,3.7314858436584473,3.890138912705793,3.696396716243095,3.8856401526177926,609481600,3.766785216331482,53.79801368241854,0.13519185023602942,-0.03974652868765183,4.012048179888316,3.766785216331482,3.521522252774648,0.11525903951418778,-0.040557996753702905
2009-05-13,3.5836293697357178,3.719489089979808,3.580329879344574,3.6951957911278273,595971600,3.769559383392334,45.038231148962076,0.10642418705171686,-0.0396240211319594,4.005021944572683,3.769559383392334,3.5340968222119846,0.11782310557130818,-0.04043042653879542
2009-05-14,3.687397718429565,3.7047933194450064,3.589927414629721,3.592326352218827,447826400,3.7718087077140807,51.06094101326478,0.09095042534098985,0.02895621672547577,4.003194008100935,3.7718087077140807,3.540423407327227,0.11806173729544965,0.028544906603102594
2009-05-15,3.671503782272339,3.7374839916929576,3.647210879512652,3.668504208616164,367567200,3.7703091621398928,50.15439166536238,0.07652274333467579,-0.004310339532345164,4.003876210734477,3.7703091621398928,3.536742113545309,0.11607683550151081,-0.004319655826352265
2009-05-18,3.798364400863648,3.7998643874274096,3.646010453251964,3.710791373239153,458841600,3.7795313119888307,56.75413792279597,0.07446688520214462,0.03455276805211227,4.001970892763944,3.7795313119888307,3.5570917312137174,0.11877519969250616,0.03396922516948734
2009-05-19,3.8223581314086914,3.8781411392724263,3.771073081533136,3.8034637447239006,372422400,3.7880638241767883,57.889785114478556,0.07392157445572467,0.00631685852457653,4.00320845871091,3.7880638241767883,3.5729191896426666,0.11793897526727645,0.006296990797618373
2009-05-20,3.774972438812256,3.8751428115829234,3.757877553700966,3.827756680596556,388584000,3.794601845741272,54.827594618798955,0.06887187033666908,-0.012396978767390432,3.9995697425156873,3.794601845741272,3.5896339489668563,0.11789085259689651,-0.01247446234952052
2009-05-21,3.724287986755371,3.8022644877791794,3.685599853775073,3.753379566350111,407946000,3.7927724361419677,51.678727837846886,0.060087480673764126,-0.013426442941880667,3.999556805426436,3.7927724361419677,3.5859880668574995,0.11780326555455434,-0.013517392631566734
2009-05-22,3.6739020347595215,3.724286928899684,3.6514086425889607,3.720388004850039,297998400,3.790673005580902,48.68527696258442,0.04850097430374145,-0.013529016062945876,4.001352898971204,3.790673005580902,3.5799931121905995,0.11459441402682977,-0.013621367092382382
2009-05-26,3.922229528427124,3.923729515799863,3.735385399244571,3.741683664430318,636927200,3.7997453570365907,60.75175619970589,0.05868011012631058,0.06759230140546113,4.016587231343064,3.7997453570365907,3.582903482730117,0.12425391881350918,0.06540592739958388
2009-05-27,3.9903101921081534,4.04819224936868,3.9261286680479817,3.952221482379625,646422000,3.8134663343429565,63.29971102326968,0.07141743347038476,0.017357643959284186,4.041773159338844,3.8134663343429565,3.5851595093470685,0.12437597610836966,0.017208720889900685
2009-05-28,4.050889492034912,4.060486442886708,3.959716256613413,4.002303301627087,487552800,3.828356754779816,65.44910463597459,0.0854154807173595,0.01518160168263849,4.076916170834564,3.828356754779816,3.5797973387250672,0.12268984826300718,0.015067514403779134
2009-05-29,4.073082447052002,4.07578130159583,4.014299873478035,4.060486324294553,456534400,3.843322217464447,66.2294031369425,0.09717959413766453,0.005478538740868455,4.112149639563034,3.843322217464447,3.57449479536586,0.11831781825263489,0.005463586134927772
2009-06-01,4.179252624511719,4.198446532471135,4.078782322719729,4.092878436999683,452499600,3.861481821537018,69.74914790641192,0.11375844822001602,0.026066297169250907,4.167047372424878,3.861481821537018,3.5559162706491585,0.11882112305024192,0.02573236178500759
2009-06-02,4.183449745178223,4.238932831102158,4.149259581339804,4.168454684506897,456223600,3.872608411312103,69.88278310635138,0.12578599938363055,0.0010042754156298628,4.206719563392086,3.872608411312103,3.5384972592321198,0.11673913210110709,0.001003771468447599
2009-06-03,4.227237701416016,4.232035977633485,4.170854452154092,4.198745959283176,565199600,3.8849647283554076,71.3069093493449,0.13726889211046167,0.010466949265558245,4.2508343192230615,3.8849647283554076,3.5190951374877533,0.1127707316281275,0.010412550018932204
2009-06-04,4.310912132263184,4.324108492749017,4.199945940657553,4.202644795787863,550634000,3.901819670200348,73.85142141076273,0.15137602599979916,0.01979411539103637,4.311003767973612,3.901819670200348,3.4926355724270834,0.11358443308979439,0.01960075926635326
2009-06-05,4.338805675506592,4.390689378258974,4.295018540451344,4.357999586287723,632716000,3.9252276539802553,74.65821058592861,0.1629286668157084,0.006470450426175667,4.376045671892993,3.9252276539802553,3.4744096360675174,0.11230489056963984,0.006449606924731497
2009-06-08,4.314211368560791,4.325607825306541,4.181651128032327,4.313312017102621,931652400,3.9472110509872436,72.53318429428447,0.16816120517077904,-0.005668450902201139,4.427889419750154,3.9472110509872436,3.4665326822243325,0.11550843749139873,-0.005684577540930972
2009-06-09,4.280322551727295,4.335505740317,4.215241690543327,4.313012340353005,676964400,3.966930258274078,69.59375185664622,0.1676410238477679,-0.00785515913301238,4.467867472536079,3.966930258274078,3.4659930440120776,0.11584812408298974,-0.007886173417036279
2009-06-10,4.206243515014648,4.26922493902031,4.147761250380884,4.267125518177763,688623600,3.9906681418418883,63.53270440424996,0.1594135965338852,-0.01730688185701157,4.489718737135656,3.9906681418418883,3.4916175465481203,0.11704192245894839,-0.01745839664734551
2009-06-11,4.19724702835083,4.245532923352282,4.15525979844904,4.185251535001145,524823600,4.021349024772644,62.8171902354356,0.1504332588585564,-0.0021388411373959304,4.491120336395793,4.021349024772644,3.551577713149496,0.1151298654906836,-0.0021411317248193227
2009-06-12,4.10787296295166,4.171753336464986,4.079980658098604,4.16305613645051,563085600,4.042372786998749,56.06234488062407,0.13455348755563268,-0.021293496617063923,4.487467916477289,4.042372786998749,3.597277657520209,0.11528247297365092,-0.021523473652714366
2009-06-15,4.081480979919434,4.106673633580615,4.045492103926332,4.07908204185881,539750400,4.062871646881104,54.20859866333457,0.11847335483931065,-0.006424732037785041,4.474242510794655,4.062871646881104,3.651500782967553,0.11150378626305645,-0.006445459455093587
2009-06-16,4.089280605316162,4.152861094408121,4.081782269608082,4.098577244221133,514805200,4.07741745710373,54.68547183059385,0.10514702889846284,0.0019109792340334941,4.470515835725193,4.07741745710373,3.684319078482266,0.10863780970774438,0.0019091556360859847
2009-06-17,4.066185474395752,4.12226880297371,4.034694961691509,4.098875255764075,571412800,4.089608824253082,52.92781422308897,0.09166557187539048,-0.005647724661004161,4.465036576430864,4.089608824253082,3.714181072075299,0.10713324053449129,-0.005663733361536494
2009-06-18,4.07518196105957,4.138762811165959,4.066484761944353,4.082079656821944,427680400,4.104619300365448,53.554063495249046,0.08077622332194512,0.0022125126166694375,4.45144368734027,4.104619300365448,3.757794913390625,0.10466496169418528,0.002210068614889281
2009-06-19,4.183150768280029,4.183750202394594,4.105773714552367,4.140862433340086,721856800,4.1275624394416806,60.3685465442797,0.07993705197347634,0.026494229767444866,4.4283691241178325,4.1275624394416806,3.826755754765528,0.10494376738281662,0.02614933619212329
2009-06-22,4.119870185852051,4.245532754027534,4.0886799823529785,4.218841310831853,634914000,4.149860846996307,55.25185860465538,0.0733205943190427,-0.015127492632544426,4.367452361595903,4.149860846996307,3.9322693323967117,0.10865155340365508,-0.015243080332085115
2009-06-23,4.019099712371826,4.1072734068291386,3.9852102547549206,4.090779154659141,706532400,4.154704356193543,48.2400017618957,0.0592625273968439,-0.024459623467331104,4.355474673539731,4.154704356193543,3.953934038847355,0.11050929466747472,-0.024763729173110108
2009-06-24,4.0853800773620605,4.123768693883101,4.0445929231028215,4.06138789277782,485525600,4.159457850456238,52.50907001916474,0.052860338526572015,0.016491346255034678,4.34859912143254,4.159457850456238,3.9703165794799355,0.11009212944203191,0.01635684077411337
